2020-01-16 22:25:52,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:25:33,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:25:23,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:24:51,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:24:48,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:23:57,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:23:18,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:23:08,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:23:02,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:22:50,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:21:49,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
